,Date,Username,Tweet
248,2022-06-02 14:45:55+00:00,SwayToTheLeft,"Live in a city that pisses off Republicans and @elonmusk and you’ll never work a day in your life. 

In all seriousness, thank you @CitiBikeNYC &amp; @Citibank for your support! #pride https://t.co/0HxSiWZ5Xx"
249,2022-06-02 14:45:31+00:00,Boopathy_SA,"AMEX &amp; Citibank Card holders, here’s an excellent offer to convert your reward points to Avios miles and get 40% bonus. If you have plans to travel Qatar or British Airways this is the right time ✅"
250,2022-06-02 14:44:52+00:00,Jim_Oberst,"@kylegriffin1 Biden is talking to big oil to oppen some of the refinaries they closed durring COVID that is the key reason oil is 112 and not 65 (according to 2 experts - 1 of them is CITI bank).

Those oil companies help #Putin by injuring our economy.
https://t.co/wLsUjD8mdd https://t.co/pkvcLwYpAU"
251,2022-06-02 14:33:17+00:00,DraxVlad,"Everyone with a checking account at Wells Fargo, Bank of America, Citibank, etc should close it and put your money in a credit union instead."
252,2022-06-02 14:24:59+00:00,juxton,@geoffwilt I’m imagining an anthropomorphic CitiBank challenging an anthropomorphic Wells Fargo to a 5k
253,2022-06-02 13:53:45+00:00,Scienergetic,"Why are people still using the anti-consumer criminals
👎🏽@WellsFargo and 
👎🏽@BankofAmerica when
👍🏽@CapitalOne and 
👍🏽@Citibank exist?

Switch from #WellsFargo and #BankOfAmerica today. We all know they’re trashy. #CapitalOne and #Citi are much more consumer-friendly and honest."
254,2022-06-02 13:48:48+00:00,Detsnake72,@Citibank This looks like a teaser for a porn movie.
255,2022-06-02 13:41:31+00:00,gopigupt,@Citibank @AskCiti @rbi #citibank has cheated me inspite of making payment sending us demand with highest rate of interest.
256,2022-06-02 13:36:33+00:00,BobbyKlinck,"Name a bank that sucks more than @Citibank...

Trick question. There is no bank that sucks more. Their technology stinks, they cancel transfers for no reason, then they count those ""canceled"" transfers towards transfer limits, and their ATMs are broken for days at a time."
257,2022-06-02 13:35:20+00:00,mikeobamasbulge,"""Give me your money, queers!""

-Citibank"
258,2022-06-02 13:28:31+00:00,AskCiti,@ahmedsyed612 Hello.  You have reached Citibank US with no access to international accounts. Please complete the contact request at https://t.co/ras5DDXyHt and someone should contact you within 2 business days. Thank you! ^Ana
259,2022-06-02 13:27:08+00:00,Forbes_MENA_,"#Russia is reportedly replacing Citibank with the National Settlement Depository as the servicing agent for the country's Eurobond.

#Forbes 

🔗 https://t.co/Pw5NmnzPrX https://t.co/kfIjqeubN2"
260,2022-06-02 13:23:44+00:00,_alikah,CitiBank really ass I swear 🙄
261,2022-06-02 13:15:56+00:00,AliNase96113393,@Citibank https://t.co/2sIHGUGRtX
262,2022-06-02 13:15:32+00:00,bsindia,"#US-based bank #Citigroup inaugurates two state-of-the-art workspaces in #Chennai &amp; #Pune under its Citi Solution Centres network that would augment the capacity to serve.

#CitiBank

https://t.co/0iQoIsiEfQ"
263,2022-06-02 13:14:57+00:00,DanielTheBoone,"OK, fine, Citibank. You give me 11 million in venture capital and I’ll give you my collection of rubber goods. Deal? https://t.co/gt871WcLTc"
264,2022-06-02 13:07:40+00:00,Real_Red5,"@Citibank you can go straight to hell. Never, ever have I encounter such horrible people &amp; I work in mental health!
I will be moving all my money tomorrow. Fuck you."
265,2022-06-02 13:00:18+00:00,jgetty45,Demandez à la CitiBank de restituer à Haïti les 500 000 dollars volés - Signez la pétition ! https://t.co/R8kBTtJpXD via @Change
266,2022-06-02 12:59:33+00:00,SuhailS55766521,@ameya4mPune @thetrickytrade @TechnoFino @bhavyegoel For this I only use citibank credit card I had the Indian oil and prestige card to redeem options was easy
267,2022-06-02 12:49:09+00:00,ShaSenza,"Nak minum teh. Citibank promo 1 to 1 free ni dah bape tahun ada. (@ The Coffee Bean &amp; Tea Leaf in Petaling, Selangor w/ @sinclairsyazwan) https://t.co/pM1expQKw5"
268,2022-06-02 12:40:49+00:00,AskCiti,@MarrionBared Hello! I saw your tweet and wanted to help. Do you need help with a Citibank account? ^Donnie
269,2022-06-02 12:40:34+00:00,matthewsmedal,… down. Shouldn’t a “quick ticket” be quick? And shouldn’t the system accept my @Citibank @AmericanAir @Mastercard without hesitation? Or why not just join the future like @TfL @NYCTSubway etc and just let us tap on with our phones? @BostonGlobe @MassGov @MassGovernor
270,2022-06-02 12:35:16+00:00,matthewsmedal,@MBTA Your Charlie card machines could use some updating. My “quick ticket” was initially denied when I used my @Citibank @AmericanAir card (plenty of credit avail there) because it doesn’t take “this type of payment.” My @USAA debit was then rejected after the system forced me
271,2022-06-02 12:30:04+00:00,Citibank,"Good luck to #TeamCiti golfers @daniellekang &amp; @hannahgreengolf who are about to take on some of the best golfers in the world in Pines, NC as they search for another 🏆 to add to their collection! https://t.co/aQeIongyMp"
272,2022-06-02 12:17:45+00:00,Praveen03392611,"Hello All,

Small write up about a bank, they call you daily , you eventually melt and agree to pick a life time free membership card with no bloody clause or t&amp;c, one fine day they send you a statement of x amount🤣. @Citibank @ConsumerReports ref RE: - 'Citibank=035-941-259"
273,2022-06-02 12:16:37+00:00,Matloob84541238,"@DailyMirror Is this what Pakistan calls justice.I opened an LC for Nikat Capital to import goods.They submitted fake documents to CitiBank and AlHabib bank released the payment. Where is the justice? I have been to every forum yet all I get is ""we will look into the matter"". I demand justice"
274,2022-06-02 12:10:00+00:00,cablefxmacro,⚖️🇷🇺TASS: Citibank stops servicing Russian Eurobond issues — Russian Finance Ministry
275,2022-06-02 12:09:56+00:00,QuarkSpin,"@Taraustralis @moylecroft @askRegions @Citibank Agreed! Also, banks shouldn't charge you a fee for imaging a check to make an electronic deposit. And yet..."
276,2022-06-02 12:08:04+00:00,BoardingArea,"40% Bonus Transferring Citibank Points To Qatar Airways, Move To British Airways If You Wish https://t.co/MYeB2Ms2VG via @garyleff"
277,2022-06-02 12:00:00+00:00,FathMJ,"Wandin : Aduh kena masuk ofis pulak, 15-18/6
Me : eh, ofis Repsol kat mane?
Wandin : dekat menara citibank jalan ampang
Me : ok, nk cutikan Dina. Sy nak ikot. 🤣
*Haa, sibbaik kita housewife boleh ikot gi mane2."
278,2022-06-02 11:56:59+00:00,mitr_pracha,"ดูข้อเสนอ! Citibank Flash Deal RM1,000 - 01/06/22 to 07/06/22: https://t.co/HewJ9twFIB"
279,2022-06-02 11:49:19+00:00,SMPHLS,เลขบัตรเครดิตหลุดอีกแล้ว มียอดใช้จ่าย $1398 citibank ส่ง sms มาบอกว่าบล็อกรายการไว้แล้วให้โทรติดต่อ จนท.จัดการให้เรียบร้อย ยอดไม่โชว์ในแอพ ไม่ต้องจ่ายก่อน จนท. ขอโทษขอโพยสองรอบสามรอบ บอกว่าบัตรเก่าทำลายทิ้งเลย รอรับบัตรใหม่ ประทับใจ อนาคตไปอยู่กับ UOB จะดีแบบนี้ไหม แง 😭
280,2022-06-02 11:40:33+00:00,MilanoFinanza,La Russia scarica Citibank e rassicura i creditori sui pagamenti degli interessi sul debito https://t.co/JqK43EO6SY https://t.co/84FuRXuZYH
281,2022-06-02 11:29:50+00:00,My_Salute,"Come risulta dal  comunicato (https://t.co/vSiB6zNfcR) , il voto è stato quasi unanime: solo Citibank ha votato ""contro""."
282,2022-06-02 11:28:15+00:00,xglobalmarkets,RUSSIAN FINANCE MINSITRY: THE LONDON BRANCH OF CITIBANK N.A. STOPPED ACTING AS FISCAL AND PAYMENT AGENT FOR RUSSIAN EUROBONDS ON MAY 24.
283,2022-06-02 11:16:10+00:00,Matloob84541238,"@Daily_Express Is this what Pakistan calls justice.I opened an LC for Nikat Capital to import goods.They submitted fake documents to CitiBank and AlHabib bank released the payment. Where is the justice? I have been to every forum yet all I get is ""we will look into the matter"". I demand justice"
284,2022-06-02 11:13:55+00:00,Matloob84541238,"@IMFNews Is this what Pakistan calls justice.I opened an LC for Nikat Capital to import goods.They submitted fake documents to CitiBank and AlHabib bank released the payment. Where is the justice? I have been to every forum yet all I get is ""we will look into the matter"". I demand justice"
285,2022-06-02 11:13:49+00:00,PaigeSully88,"Let’s talk about how one of the “actors” in this video (can we audit to see if she was paid) works for Motley Fool (funded by @Citibank)

Taxpayer money going to a big bank to make fun of taxpayers.

Abolish the SEC. https://t.co/vgbaLBEZFB"
286,2022-06-02 11:05:50+00:00,rbc_quote,🏦НРД заменит Citibank в качестве платежного агента по евробондам России.
287,2022-06-02 10:41:02+00:00,volushun,"Imagine being so angry that @HomeDepot wastes time on shit your mommy &amp; daddy should've taught you when their website, especially the @Citibank portion that handles (lmao) HD credit cards takes an hour+ to function. Pray I don't film it. We'll have this fkn store closed down!"
288,2022-06-02 10:40:29+00:00,ateeq_bambotia,@AskCiti i called up citibank and fraudster called me up saying you called on citi due to which fraud transaction happened. Citibank is not capable to handle fraud transaction even of you inform them within 30 mins they will put the Liability on customer saying we don't cover.
289,2022-06-02 10:40:06+00:00,ryan_hanigan,@zhanginu @Citibank
290,2022-06-02 10:34:34+00:00,okoyuno,"Buenos días, solo a she/her &amp; they/them que no tienen tarjetas citi bank"
291,2022-06-02 10:32:43+00:00,mzsanwont,"as a queer haitian woman, my family didnt take well to me being comfortable in my truth. as a result i was often denied the funds rightfully owed to me. that’s why this pride month i’m partnering with CitiBank🏦"
292,2022-06-02 10:21:06+00:00,Francesc_Forex,"Citibank 2/2: a recessionary scenario can unfold with more severe consequences for equities. While Citi’s base case is that the expansion will endure, our analysts see the risk of US #recession as higher than usual in 2023 (35%). This is a material risk."
293,2022-06-02 10:21:06+00:00,Francesc_Forex,"Citibank 1/2: If the Fed is successful, reducing inflation while not causing a recession, we expect low single-digit gains for global equities and bonds through the end of 2022. If the Fed is unsuccessful and constrains growth too quickly or reduces liquidity too severely,"
294,2022-06-02 10:20:56+00:00,ayadashay,Well.. naay nanawag “kunuhay” naku sa Citibank and it was asking me about sa akong increase daw sa credit limit then nangutana dayun sa akong supplementary then unsa na status sa akong last transaction. Mao mn na e ask for security sa Citibank! Be careful jd sa mga scam!
295,2022-06-02 10:13:05+00:00,Kimberly3661,"🔥Ringgit Plus - Citibank Flash Deal  💳
💥💳Campaign - BIGBIG REWARD RM1,000 TOUCH 'N GO eWallet CREDIT

🔥Apply RinggitPlus Citibank Flash Deal Now : -
👉: - https://t.co/wzYq54yVmX

#RinggitPlusCitibankFlashDeal https://t.co/w3slUYMmd7"
296,2022-06-02 10:07:48+00:00,Sreejit60097135,@CitiUAE The customer care is very bad and rude .i ask about a credit card and he cankot provide any information and ask me to check in google. Then for that the customer care is working.? Anyway thanks for that staff for escape from citi bank service .other wise i cant imagine about tha
297,2022-06-02 10:05:27+00:00,Maelstrome,@Citibank @Mastercard @SU2C https://t.co/NOBXak8JlY
298,2022-06-02 10:04:31+00:00,Maelstrome,"@Citibank @Mastercard @SU2C Money they STOLE, by credit card fraud and mortgage fraud. 

https://t.co/CvX7XwyNdM"
299,2022-06-02 09:58:20+00:00,IndranilAlways,"@CitibankIN @Citibank  someone called me from 90714xxx86 selling me citi card . Is this normal to dirrect call ?
 
cc @AxisBank"
300,2022-06-02 09:56:33+00:00,ialihamza91,The founder of a $3.2 billion Tiger Global-backed blockchain infrastructure startup with clients like Citibank breaks... https://t.co/7hEggXPyMs
301,2022-06-02 09:51:54+00:00,tass_agency,"Citibank прекратил обслуживание четырех выпусков российских евробондов. Функцию платежного агента передали Национальному расчетному депозитарию:
https://t.co/XPBy8vioTv https://t.co/SSmgV46Vgs"
302,2022-06-02 09:37:08+00:00,rollydejaro1,Check out this deal: https://t.co/3URNNLRwV2 !! Hello people in MALAYSIA!! best offers from (R)RINGGITPLUS-CREDIT CARD) Citibank flash deals with out coupon.campaign started yesterday 01june 2022 till 07 June 2022 .. thanks 🙏🙏🙏
303,2022-06-02 09:31:28+00:00,Share_Talk,"#Russia Fails to Meet Bond Obligations, Triggering Swaps Payout. CDS covered a net $1.5 billion of Russian debt as of May. #Citibank had resigned its roles facilitating payments on four #Eurobonds.
https://t.co/PGHCPkVFXW https://t.co/P5au4csGOL https://t.co/TUrau6fXu1"
304,2022-06-02 09:30:16+00:00,FinanceAsia,"Charles Lam and Caroline Chan take on expanded roles within Citibank Hong Kong as head of Markets and head of Securities Services, respectively.

https://t.co/GpFY0C6dA3"
305,2022-06-02 09:27:40+00:00,cryptogainn,"~The founder of a $3.2 billion Tiger Global-backed blockchain infrastructure startup with clients like Citibank breaks down how the company survived 2 crypto bear markets – and explains 3 ways investors can make it through volatile trading cycles~
https://t.co/XXmPzvs9Y8
#cr..."
306,2022-06-02 09:08:36+00:00,HedefCapital,"🇷🇺 Russian Finance Ministry:

The London branch of Citibank N.A. stopped acting as fiscal and payment agent for russian Eurobonds on May 24.

#eurobond #citibank #russia https://t.co/jVzMso81ez"
307,2022-06-02 09:08:14+00:00,HedefCapitaluk,"🇷🇺 Russian Finance Ministry:

The London branch of Citibank N.A. stopped acting as fiscal and payment agent for russian Eurobonds on May 24.

#eurobond #citibank #russia https://t.co/Me4g8n9m6A"
308,2022-06-02 09:03:57+00:00,ChefMaster_D,Tiger global  and Citibank 😭😭🤣🤣 idk who is more of a dumpster fire 🤭😎🗑🔥 https://t.co/n4I6VfrdYM
309,2022-06-02 09:00:12+00:00,MktsInsider,The founder of a $3.2 billion Tiger Global-backed blockchain infrastructure startup with clients like Citibank breaks down how the company survived 2 crypto bear markets – and explains 3 ways investors can make it through volatile trading cycles https://t.co/opgmQpal7P
310,2022-06-02 08:56:18+00:00,fundscene,"Russland ersetzt Citibank als Anleihe-Abwickler https://t.co/S9o8oBZtay via @fundscene 
#Russland @Citibank"
311,2022-06-02 08:49:57+00:00,Aryaozkann,"🇷🇺 Rusya Maliye Bakanlığı:

Citibank NA'nın Londra şubesi, 24 Mayıs'ta Rus Eurobond'ları için mali ve ödeme aracısı olarak hareket etmeyi bıraktı.

https://t.co/N00hRkICzI"
312,2022-06-02 08:49:29+00:00,sosyalfx,"🇷🇺 Rusya Maliye Bakanlığı:

Citibank NA'nın Londra şubesi, 24 Mayıs'ta Rus Eurobond'ları için mali ve ödeme aracısı olarak hareket etmeyi bıraktı.

#rusya #eurobond #citibank https://t.co/XkVTdKIJGn"
313,2022-06-02 08:28:42+00:00,finam_blog,"Citibank прекратил функции агента по четырем выпускам еврооблигаций РФ

Новости рынка облигаций. Котировки, курсы валют. Аналитические обзоры инвестиционных компаний. Справочник выпусков и эмитентов. Макроэкономическая статистика.  https://t.co/7yrrVjmmSp https://t.co/kwuU3uGIvD"
314,2022-06-02 08:28:23+00:00,Mulkeen,@Citibank any ETA on your online banking to be fixed? Gotta make some CC payments pronto :-)
315,2022-06-02 08:21:56+00:00,rianru,"Citibank прекратил обслуживание четырех выпусков российских евробондов
https://t.co/pu3GZ8aoY1 https://t.co/x9TkLcKVwz"
316,2022-06-02 08:09:33+00:00,DispatchSun,FinancialJuice: Russian Finance Minsitry: The London branch of Citibank N.A. stopped acting as fiscal and payment agent for russian Eurobonds on May 24. https://t.co/dzuFgLRFad
317,2022-06-02 08:02:23+00:00,EconomySquare,"📈 Russia's national depository to replace Citi as Eurobond servicing agent by EconomySquare 📉
by @CraftyFin

© Reuters. The logo for Citibank is seen on the trading floor at the New York Stock Exchange (NYSE) in Manhattan, New York City, U.S., August 3, 2021. REUTERS/A... https://t.co/er7UIH7v5l"
318,2022-06-02 08:00:19+00:00,ru_thebell,"Минфин предложил недовольным невыплатой процентов за задержку платежа по евробондам писать на почту, пообещав рассмотреть все обращения. Заодно министерство расторгло агентское соглашение с Citibank: виновным в задержке оно считает именно посредника.

https://t.co/ubN3aVmohO"
319,2022-06-02 08:00:17+00:00,DealsZoneIndia,"Good Deal 👍

#OnePlus 8T 8 GB RAM + 128 GB Storage at  ₹26,099 (Effectively)

💳 Flat ₹2,899 off With Citibank Cards.

https://t.co/6L3w7pVKWT"
320,2022-06-02 08:00:14+00:00,MudraSreenath,"Worst charging methods to the CC customers by @Citibank @Citi .
As a loyal customer it’s been 3+ years with you and never missed a single CC payment. But your charges are really making me to close the account."
321,2022-06-02 07:53:56+00:00,ekabolicious,hoy citibank itigal niyo yan https://t.co/5lbpHSWDWn
322,2022-06-02 07:52:19+00:00,dealztrendz,"Best Deal : OnePlus 8T 8 GB RAM + 128 GB Storage for ₹26,099 (Effectively)

📌Flat ₹2,899 off With Citibank Card

https://t.co/vjhy2CZSeJ https://t.co/JyAZO88wHR"
323,2022-06-02 07:51:12+00:00,ThinkHobby,"Ministère des finances russes: La succursale de Londres de Citibank N.A. a cessé d'agir comme agent fiscal et de paiement pour les eurobonds russes le 24 mai.
#FrenchNews"
324,2022-06-02 07:50:16+00:00,hanniebarr_,"i just wanna help 👉🏻👈🏻 

baka may kilala kayong fresh grad na interested maghanap ng work huhu sa citibank siya hehe"
325,2022-06-02 07:48:22+00:00,Financialjuice1,RUSSIAN FINANCE MINSITRY: THE LONDON BRANCH OF CITIBANK N.A. STOPPED ACTING AS FISCAL AND PAYMENT AGENT FOR RUSSIAN EUROBONDS ON MAY 24.
326,2022-06-02 07:46:45+00:00,GuyReuters,RUSSIAN FINANCE MINISTRY SAYS LONDON BRANCH OF CITIBANK N.A. STOPPED ACTING AS FISCAL AND PAYMENT AGENT FOR RUSSIAN EUROBONDS ON MAY 24
327,2022-06-02 07:42:44+00:00,ustaz_tom,@dyanna2909 Dulu2 mmg semua citibank pnye points convert ke enrich. Before pandemic dh dekat 50k points.. konon nak kumpul lg smpai cukup return tix utk europe. Sekali covid pulak hahaha
328,2022-06-02 07:41:31+00:00,AnalyticsFrance,"Deloitte Spin-Out Arteria AI Bags Investment from Citi Bank – Artificial Lawyer – Dataemia - https://t.co/jLBHiGKqSL - thanks @RichardEudes #Analytics,#BigData,#MachineLearning,#ArtificialIntelligence,#DataScience"
329,2022-06-02 07:25:16+00:00,RedEdison,"So @Citibank customers, you've got a decision to make. They chose Russia and profits.

You ok with that? https://t.co/CgDxOkiDb6"
330,2022-06-02 07:15:57+00:00,AnalyticsFr,"Deloitte Spin-Out Arteria AI Bags Investment from Citi Bank – Artificial Lawyer – Dataemia - https://t.co/kYJT0QX2By - thanks @RichardEudes #Analytics,#BigData,#MachineLearning,#ArtificialIntelligence,#DataScience"
331,2022-06-02 06:56:48+00:00,OrwellsRevenge,"JP Morgan or Citi Bank needs to snap this one up! She’s a financial Genius!

Influencer Says She Makes Thousands a Day Selling Jars of Boob Sweat https://t.co/5YAXnrT9Cn"
332,2022-06-02 06:51:38+00:00,realnimitpatel,Great article for anyone new to travel hacking with credit cards! ⁦@CNBC⁩ Best Credit Card Combos: Maximize Rewards for Every Dollar You Spend ⁦@Chase⁩ ⁦@AmericanExpress⁩ ⁦@CapitalOne⁩ ⁦@Citibank⁩  https://t.co/qmVUOc9Zq5
333,2022-06-02 06:49:05+00:00,eezaleeza,Ok cemana nak bayar credit card citibank if i dont have citibank acc?
334,2022-06-02 06:47:59+00:00,ahmedsyed612,No citibank ATM in lalapet or Tarnaka area request concern parties to look in to this. @Citi @Citibank . Thank you
335,2022-06-02 06:31:03+00:00,MarketsCafe,"Mittal family taps I-banks to ready a $2 billion credit line for Singtel stake The Mittal family is learnt to be in talks with the likes of Bank of America, BNP Paribas, Citibank, JP Morgan and Standard Chartered for the... #Market by #EconomicTimes https://t.co/gUxFE4DDNT"
336,2022-06-02 06:30:03+00:00,MarketsCafe,"Mittal family taps I-banks to ready a $2 billion credit line for Singtel stake The Mittal family is learnt to be in talks with the likes of Bank of America, BNP Paribas, Citibank, JP Morgan and Standard Chartered for the... #Industry by #EconomicTimes https://t.co/eCprNQkxYg"
337,2022-06-02 06:28:28+00:00,gress_mall,"Dapatkan promo Diskon 10% + 5% dgn Citibank Card di Optik Seis Express,berlaku hingga 27 Juni 2022

#optikseis https://t.co/4yfRN83zbG"
338,2022-06-02 06:27:26+00:00,Strateji_Borsa,#angen 3 aylık takaslarda citibank toplamış https://t.co/aWSPEAnql2
339,2022-06-02 06:12:29+00:00,JackRipping,"Russia's 'problem' - 'not kowtowing enough to the corporations':
@Visa
@Mastercard
@Jpmorgan
@Citibank
And Arms Corporations
@LockheedMartin
@RaytheonTech
@Boeing
@northropgrumman
After all, Corporations need a freehand in @Russia, as in the EU, to strip their assets (see 1990s)? https://t.co/OWaoJIrdvJ"
340,2022-06-02 06:08:15+00:00,AnubhaKukrety,"@Citibank #traumatic banking experience, exiting india &amp; causing injustice 2 many customers including me, closing disputes that we have lodged with them, forcing us to pay hefty amount of money, which has been lost due to their shortcoming #Citibank #injustice BEWARE guys!"
341,2022-06-02 05:55:26+00:00,buletin_my,"CompareHero (MY): Citibank New Apple Watch SE GPS 40mm RM1,199 or RM1,000 TNG eWallet https://t.co/cIOsJJuZ8A"
342,2022-06-02 05:53:37+00:00,ggfien,"companies that make their shit 🌈 in June are worst than Citi Bank at a pride parade

real talk… stop fking pandering"
343,2022-06-02 05:49:39+00:00,peterespiritu,@trinomatweets is citibank 300 voucher promo extended based on the SMS i received today?
344,2022-06-02 05:48:57+00:00,buletin_my,"CompareHero (MY): Citibank New Apple Watch SE GPS 40mm RM1,199 or RM1,000 TNG eWallet https://t.co/2P76oYPhVD

CompareHero (MY): HSBC New Apple iPad worth (RRP RM1,499) OR RM500 TnG https://t.co/GxO6P9ti0Q https://t.co/Y7BB1Y7F5G"
345,2022-06-02 05:46:33+00:00,_donutsteel,@Citibank oh no. no. NO. Rashida Jones c'mon you're better than this. First Jon Hamm for progressive now you with credit cards. Have some integrity and dignity please are you really that hard up on cash to do this.
346,2022-06-02 05:45:58+00:00,fizzily1,Boo Citibank. https://t.co/mJcu3vA3Sj
347,2022-06-02 05:44:51+00:00,buletin_my,"Ringgit Plus (MY): Credit Card Citibank Flash Deal RM1,000 DuitNow https://t.co/nX6ZE7EF2n https://t.co/mmwx3VUo5U"
348,2022-06-02 05:44:19+00:00,ajaykandari,"@Citibank on my card was offered a loan and was promised to clear all amounts with a minimum amount every month, but now again same amount is reflecting on my credit card statement…did they make fool of me"
349,2022-06-02 05:42:27+00:00,buletin_my,"Ringgit Plus (MY): Credit Card Citibank Flash Deal RM1,000 DuitNow https://t.co/PkHJbaCYpN"
350,2022-06-02 05:29:54+00:00,halljoy410,@seth_hettena @ElkeHollings I sure hope Citibank is smart enough...
351,2022-06-02 04:56:01+00:00,BeingSanaKhan,"@Citibank There is some issue with my account, the OTP is getting redirected on some random number which is not mine.
I suspect a fraud! 
#CitiBank @Citi"
352,2022-06-02 04:38:41+00:00,MarrionBared,nagpadala credit card citibank sa akin lagot — the temptations
353,2022-06-02 04:34:34+00:00,MuricanGraffiti,"Ah yes, all those times that Amazon, Apple, Microsoft, Nike, CitiBank, JPMorgan, Bank of America etc. have the thin blue line flag plastered everywhere and advertised to everyone for 11 months of every year. So true. https://t.co/uRuhNfQUoy"
354,2022-06-02 04:33:04+00:00,rkperumala,@Citibank your support system is degraded drastically. Still waiting for a resolution for the concern i raised two weeks back !!! Imposing extra charges to customer and when asked you are running around the bush !! #CITIBANK #pathetic #noresolution #creditcard
355,2022-06-02 04:28:58+00:00,fortheGRAMPS,Citibank dispute / processes got a little difficult 🫠
356,2022-06-02 04:28:37+00:00,atlantaoly,"@kmjbm @AndrewKerr1873 If she filed bankruptcy, would that wipe out the verdict? I used to process credit card BK's for Citibank back in the day and that wiped out any debt that was on the cardholder's account"
357,2022-06-02 04:19:32+00:00,leo9trader,"* Should read 120 min swings.  Also check out Bloomberg article re: Jamie Dimon. ""Hurricane coming to U.S. economy."" Citibank compensates him 84.4 mil to know what he's talking about."
358,2022-06-02 04:18:11+00:00,tvjames,@AmericanAir @Barclays I ended up getting the @Citibank card instead because the Barclays card had a different annual fee versus the one in the brochure I have in my hands that they gave me for my last flight a few weeks ago.
359,2022-06-02 04:07:10+00:00,Dataemia,Deloitte Spin-Out Arteria AI Bags Investment from Citi Bank – Artificial Lawyer - https://t.co/Q9ZVA8WLSp
360,2022-06-02 04:05:41+00:00,noeffortart,@Citibank https://t.co/2eBJn6ubj4
361,2022-06-02 03:50:53+00:00,bdurishfkfn,@Citibank Didn't Ron Swanson teach her home improvement?
362,2022-06-02 03:23:17+00:00,_noTORIEty,I truly hate Wells Fargo and Citibank and I really want black ppl to stop banking with them. https://t.co/aRli7b4f0O
363,2022-06-02 03:22:58+00:00,tvjames,@ohjasonj @Citibank My plan in 2020 was to take advantage of of as many of these offers for free money as I could.  I did a whole whopping 2 for $300 total and then everything went screwy and it became more about not dying and growing interesting mustaches and beards.
364,2022-06-02 03:16:39+00:00,ThinkTwice2020,@anders_aslund Why is CitiBank exiting Russia in slow motion? https://t.co/NAuMMUBAnG
365,2022-06-02 03:10:56+00:00,ohjasonj,@tvjames @Citibank So generous. Sounds like this Citibank organization is a non-profit!
366,2022-06-02 03:03:38+00:00,ohjasonj,@tvjames @Citibank So dumb when the ad could have said “Earn up to $100 Million! Or less.”
367,2022-06-02 03:01:57+00:00,thedodard,"Until @Citi pays Haiti its reparations, I won’t be doing business with Citibank and its affiliates anymore! https://t.co/CHJ2jlrW9A"
368,2022-06-02 03:01:33+00:00,castudycafe,"Citi Bank Hiring: Check Post, Location, Qualification Here https://t.co/bLulps17op #JOBS #CitiBank #Graduate #Hiring Twitter @castudycafe https://t.co/kG3Rq2kr0T"
369,2022-06-02 02:57:15+00:00,tvjames,"Dear @Citibank,
This is dumb. https://t.co/esEl5IVrHA"
370,2022-06-02 02:44:03+00:00,FlybitOfficial,"We are pleased to present our new member! 
An expert from Citibank joined the AML department. 
Flybit will continue to comply with the related regulations and build more applicable system.
https://t.co/Yb7c1VXbbA https://t.co/vsWEknWOeh"
371,2022-06-02 02:25:49+00:00,MaxfieldOnBanks,"this is cool...

before the FDIC, banks published ""statements of conditions"" in newspapers to show they were solvent

here is National City Bank's (Citibank) statement from the July 7, 1924 newspaper

it's the first time a U.S. bank broke $1 billion in assets https://t.co/Ybal535Pqz"
372,2022-06-02 02:25:22+00:00,moylecroft,@Taraustralis @QuarkSpin @askRegions @Citibank You can do it but it’s not widely accepted. I’ve written checks to myself to move money between banks …
373,2022-06-02 02:19:13+00:00,Taraustralis,"@moylecroft @QuarkSpin @askRegions @Citibank said to me over the phone that electronic bank transfers are a “feature.” Last time I checked, it’s what a bank is supposed to do. 🤷🏼‍♀️"
374,2022-06-02 02:11:36+00:00,Botxer2,boning up on the feathery citibank lights
375,2022-06-02 02:06:51+00:00,DMG3465,@bob4punk @lyvoo @Linkstincts @WBell11 @UceDuce4 Enterprise adoption with beginning consumer knowledge and interest…. Citibank will wind up being right.
376,2022-06-02 02:06:36+00:00,zerocoolgirl13,Does #Citibank have Russian ties ? https://t.co/pCk4fON9SG
377,2022-06-02 02:01:18+00:00,ladiaria,Sector financiero privado de AEBU se declaró en conflicto permanente ante inminentes despidos en Citibank. #LaDiariaTrabajo https://t.co/vDy8sj0y2O
378,2022-06-02 02:00:04+00:00,ETTelecom,Mittal family taps I-banks to ready a $2 billion credit line for Singtel stake #BhartiAirtel #Singtel #Airtel #SunilMittal #SunilBhartiMittal #BnpParibas #Bofa #Citibank #Jpmorgan #BhartiAirtel #BnpParibas #Airtel #Industry  https://t.co/lQduuqvYss
379,2022-06-02 01:55:44+00:00,pakutaso_com,"Citibank, N.A.（シティバンク、エヌ・エイ）のATMコーナーの写真（画像）【撮影：unific】 / https://t.co/lfChakEE54 #ぱくたそ https://t.co/RRfFHtobMJ"
380,2022-06-02 01:36:01+00:00,litlove71,"@afrosabi Not since the last time I used UberEats. When you submit an order with DD, they give you options of stores in close proximity you can add another order from in 8 or maybe 10 minutes? Best. Thing. Ever. I don’t remember if it was Chase or Citibank, but they offered something like"
381,2022-06-02 01:16:26+00:00,BigTechLaw,"@zerohedge Please explain why the US is trying to prevent Russia to pay! The logic is never clear! Explanation that the US is trying to make Russia look bad in the eyes of international creditors is too simplistic, because everybody knows those payments are frozen by Citibank."
