,Date,Username,Tweet
507,2022-05-24 13:09:37+00:00,amits6050,@rishrox19 @TheRadFactor It can be that much of cost...when Yes bank promoter can purchase nonsense so called  paintings from Gandhi  to suppory her treatment...🤣
508,2022-05-24 13:04:51+00:00,HudaleYogesh,@YESBANK Expecting an early favourable resolution
509,2022-05-24 12:58:40+00:00,Coacharsh1,@kuttrapali26 Ye sab se kya milta hai .. remember #yesbank
510,2022-05-24 12:54:57+00:00,HudaleYogesh,Yes bank why you require 6 months for UPI QR code generation for current accounts?@YESBANK
511,2022-05-24 12:16:56+00:00,Chrisolvera75,@LlpStock @tspencer322 Yes Bank of America Has Been Unethically Shorting #AMC since 2021
512,2022-05-24 12:14:28+00:00,m_dadhichi,@YESBANK I have no account in yes bank..
513,2022-05-24 12:10:29+00:00,m_dadhichi,@Sahil21Sharma @YESBANK Kisi 3rd party application se short term loan liya hai kya bhai..
514,2022-05-24 12:05:07+00:00,BakwassEngineer,@BrahmaandKiMaa Yes bank
515,2022-05-24 11:48:31+00:00,shivang_ran,@param_ydv I don't have investments in Yes Bank. 😅
516,2022-05-24 11:45:37+00:00,param_ydv,Still better than your Yes Bank investments Shivang…. https://t.co/Gb533pYKDD
517,2022-05-24 11:37:26+00:00,JagoonariO,still not received debt card.@YESBANK https://t.co/lmo2PJg0vf
518,2022-05-24 11:29:23+00:00,harasmentvictim,@DiwakarSharmaa Not jst this fake apps bt many registered nbfc's and banks like @YESBANK and @RedCarpetUp are also following such illegal methods like calling on contacts and harassing them.
519,2022-05-24 11:28:28+00:00,Sahil21Sharma,"@YESBANK मेरे पास रिकॉर्डिंग भी है और मेरे मित्र के सभी सहयोगी को भी फोन किए जा रहे है, और हर बार yes Bank का ही नाम ले रही है जबकि बैंक द्वारा किसी भी तरह का लोन नहीं है फिर भी गाली गलौज दी जा रहीं है"
520,2022-05-24 11:14:45+00:00,aTrader2019,@iamanujahuja @TA_Purvesh I was there when Yesbank cracked from the highs. Must have missed this.
521,2022-05-24 11:11:39+00:00,Tenhut4,@saketsmart @NischalShetty Aisa bolega toh Btc 60000 $ se 30000$ pe aa gira hai aur waise hi yes Bank ka halat. Pehela cheez tumhe bahut padhna padega for what reason it is happening. 300 T institutional money is flowing in the market and institutions want to make good return so they needed an asset.
522,2022-05-24 11:04:50+00:00,vviswaprasad,"@DilliDurAst @ICICI_Direct Bajaj, Tata capital, Yes Bank, IndusInd, American express so and so forth..."
523,2022-05-24 11:00:25+00:00,aniVy,"Reasons for banking with Yes Bank:
1. Zero balance account they offered since I was a CC holder
2. Using Yes Bank UPI instead of primary bank's UPI by keeping SB balance low to avoid any surprises"
524,2022-05-24 11:00:16+00:00,aniVy,"When Yes Bank sent a communication to upgrade the CC, I took it. A new PIN had to be set."
525,2022-05-24 11:00:15+00:00,aniVy,2022: Wasn't aware that the Yes Bank Credit Card division was a separate entity and needed a separate process.
526,2022-05-24 11:00:13+00:00,aniVy,2021: Decided to keep only one mobile number and went to Yes Bank branch (post confirmation over phone banking and email that this change can be done only at the branch).
527,2022-05-24 11:00:12+00:00,aniVy,Yes Bank &amp; Mobile Number Change
528,2022-05-24 10:59:58+00:00,TradeAssets,"#GTRINDIA ~ The Supply chain corridor discussions with Shajimon @tradeassets on the panel with bankers from Citi, StanC &amp; YES bank. #GTRIndia2022 https://t.co/ruv3oRwyhv"
529,2022-05-24 10:57:10+00:00,Sweet47486243,"@Diane_Warren  @YESBANK yes! This is one of the most beautiful projects and congratulations to the whole team, best regards, continue to shine and achieve. In the end you will be the winner.#Ociverse $XRD $OCI"
530,2022-05-24 10:54:25+00:00,Abdurrab__,"Bank me jitna paisa he utha lo Bhaio , jis din adani bankrupt hua pure India ka banking system collapse ho jayega. 

Bank aap ko aap ka hi paisa nikal ne nhi degi jaise Yes bank ne kiya tha kuch waqt pehle. https://t.co/MLrXjsngho"
531,2022-05-24 10:42:56+00:00,TA_Purvesh,anujbhai ke time yes bank 380 tha ☺️ https://t.co/cMJNbXitlz
532,2022-05-24 10:42:14+00:00,AvtarSghMatharu,Muje yad hai tab yes bank 160 (reverse gear) tha https://t.co/zEzQwFSX2J
533,2022-05-24 10:22:57+00:00,Sahil21Sharma,"@firozabadpolice +919315011018 पर एक कॉल आई थी ,यह yes Bank की कर्मचारी बोल रही थी ,मेरे मित्र का नाम लेकर कहा गया के उनके पास लोन है ,और मेरे साथ बहुत ही गाली गलौज की,इस प्रकरण में मित्र से बात की तो उसने भी कहा के मेरे सभी सहयोगी को फोन किया जा रहे है,
उचित करवाई करे।8191912672"
534,2022-05-24 10:20:38+00:00,Tenhut4,"@saketsmart @NischalShetty Lic IPO, Paytm IPO, Yes Bank jaise kai fall aaye toh log share market unsecured bol rahe hain kya. Secondly Luna crash did not happen only due to its bad algo but there was interference by Big firms. No one can make the market make it dip like this.. even whales don't do it.."
535,2022-05-24 10:19:43+00:00,adubey99937,@YESBANK I got this message from credit bureau. But according to you. You have solve that issue..
536,2022-05-24 10:18:24+00:00,adubey99937,"@YESBANK hence it is reflecting under report, moreover we request you to connect with bank for better assistance on required changes so that we can also make necessary changes in our records too (if any)."
537,2022-05-24 10:18:01+00:00,adubey99937,"@YESBANK Thank you for writing CRIF High Mark.

We understand your discrepancy in CRIF credit report which you have raised from CRED Application.

Further, we observed that the said loan account is reported by respective bank along with delay in payment status history to bureau"
538,2022-05-24 10:03:16+00:00,parthagoras,"@ishansaraf179 @bbgathome Hi Ishan,
-our partner bank is Yes Bank
-all the txn are carried out by our partner bank &amp; hence by default they would have access to your txn details. We do not share any data over and above this. 

—cont"
539,2022-05-24 09:51:05+00:00,Sahil21Sharma,"@YESBANK सर इस नंबर +919315011018 पर कॉल आई थी के आप शुभ गौतम से बात करवा दो उन्होंने लोन ले रखा है,जबकि यह नंबर शुभ गौतम का नही है,मेरे साथ अभद्रता से बात की अमर्यादित बाते की, मैं आपसे करवाई चाहता हूं अन्यथा मुझे कोई ठोस कदम उठाने पड़ेंगे
8191912672"
540,2022-05-24 09:42:20+00:00,YESBANK,"@ASLathar7 Hi, we are glad to know you are interested in YES BANK Credit Cards. To know more, visit: https://t.co/cNTOheumip"
541,2022-05-24 09:36:57+00:00,manishmn2120,"@rajnathsingh 

 This is Yes Bank Guidelines for there customer,we would like to inform you that, closure of facility will attract takeover/foreclosure charges of 4.00% And 2% non compliance charges.
It's Good that who wants to close there loan they have to pay.."
542,2022-05-24 09:34:31+00:00,AnkitaM33372315,"@otvkhabar @otvnews  Please bring in media's attention the mental harassment going on in Yes Bank , Bapuji Nagar , We have voice recordings to provide the way unprofessional and unethical behaviour is being shown there. Mentally abusing lady associates working there."
543,2022-05-24 09:29:18+00:00,manishmn2120,"@RBI Greetings from Yes Bank limited..!!

 Yes Bank closure of facility will attract takeover/foreclosure charges of 4.00% And 2% non compliance charges"
544,2022-05-24 09:28:50+00:00,Aparnasharmaadv,Samsung service centre Rdc raj nagar near yes Bank staff is cheating with costumer i have purchased a charger samsung A22 rs 1190 they said to me we will provide your bill through mail or whatsaap between 2 to 3 days 1 week has gone they have not delivered any bill ...
545,2022-05-24 09:08:33+00:00,meet_mitul,@CNBCTV18Live @SEBI_India @YESBANK @nsitharaman @RBI I’ll also write the amount I lost. 65 lakhs of tax paid and hard earned money.
546,2022-05-24 09:07:19+00:00,meet_mitul,"@CNBCTV18Live @SEBI_India @YESBANK @nsitharaman @RBI 
This will turn out to be your biggest blunder. How could you support write off of AT1 bonds while the bank is still making money. Seems you along with Kapoor has a vested interest. If not, do the right thing."
547,2022-05-24 09:03:21+00:00,VeerChhatrasal,@YESBANK @YESBANK ok I wi send u by evening. One thing u can check I have zero balance account but still many times my charges are deducted . Can u check why ?
548,2022-05-24 08:44:39+00:00,k452kk,@Sidharthjain84 Lupin? Yes Bank?! 🙄
549,2022-05-24 08:39:48+00:00,AmarKes61844467,@YESBANK Noo I visited the branch no one contacted me
550,2022-05-24 08:34:20+00:00,lovekeshgarg10,@YESBANK Please show me the result
551,2022-05-24 08:30:55+00:00,Thala_Jana_,@_Mano_vk Yes Bank Ku Thaan ponan
552,2022-05-24 08:27:39+00:00,AjayMurarka3,"@YESBANK your staff harassing in the name of updating KYC for individuals since last 1 month. Pl define how much money your employees need to update KYC?
 @FinMinIndia @nsitharaman @RBI"
553,2022-05-24 08:24:26+00:00,KanwerlalChand4,"@postpeapp @Paytm @YESBANK 
@CP_Jodhpur @MumbaiPolice i hereby requesting you all to look in this matter I'm facing mental harassment from postpe on clearing all my dues, I tried many times to connect with them and they are not giving me a refund or suitable reply to my concern"
554,2022-05-24 07:57:40+00:00,arorabharat58,"@YESBANK pos satement sent by bank for the month of March &amp; April,22 is incomplete ,we need each &amp;  every transaction detail."
555,2022-05-24 07:57:25+00:00,Sandytoor1991,@Its__Heena Nifty is behaving like Yes Bank and VI https://t.co/4VLVMZPElg
556,2022-05-24 07:54:51+00:00,paudel_rb,Is it Yes Bank?  @YESBANK @RanaKapoor_  #yesbank #bank #india https://t.co/zurIxq0HN6
557,2022-05-24 07:52:17+00:00,RISHIPDDR,"@CryptooIndia What about current Stock market? Yes bank? week Indian rupee? 100's of different stocks which took away investors money,scams in bank? Frauds? Inflation? didn't MR.Das cautioned all this? @RBI @DasShaktikanta.
Just being negative about one industry only? Why?"
558,2022-05-24 07:35:27+00:00,p13puneetc,"@datta_arvind Agreed, but has surely been growing at a commendable pace in last 1 year. If all goes well, I'm expecting it to overtake Yes Bank in near future and then start competing with IndusInd in 2-3 years time"
559,2022-05-24 07:23:07+00:00,spacey_december,@YESBANK I have a current account with you guys since 2017. Today I had some trouble and had to contact the center. The lady could not hear me and was quite rude.
560,2022-05-24 07:23:03+00:00,BankofIndia_IN,@DPr97328827 @HDFC_Bank @IDFCFIRSTBank @AxisBank @ICICIBank @UCOBankOfficial @TheOfficialSBI @UnionBankTweets @RBI @YESBANK @KotakBankLtd @BankofBhutan @BNBbhutan @rblbank @PaytmBank To avail Personal Loan for your requirements kindly ring us on 8010968305 or SMS &lt;PL&gt;to 7669300024.
561,2022-05-24 07:05:18+00:00,SumonMukhopadh3,"@deadcat2022 Yes Bank is a different case, altogether. That was a fraud."
562,2022-05-24 07:00:22+00:00,247BillingCo,"The no’s that make for a big YES!
Bank without the bullshit, get started via the link  💸 https://t.co/mfNhAAEnDQ #247Billing #247BillingCo https://t.co/v1YMn789II"
563,2022-05-24 06:58:21+00:00,aniket123454,@PKalangara @CryptooAdy Yes bank dhfl jain irrigation suzlon future retail gitanjali gems psu banks south Indian bank Idfc first bank etc all are scams and looted investors so badly
564,2022-05-24 06:47:50+00:00,ajay_khandelwal,"@ipo_mantra Recall Satyam, Manpasand, Yes Bank, DHF?
Qualitative aspects as important as quantitative"
565,2022-05-24 06:47:13+00:00,AnkurAnkpal,#yesbank Sadar Bazar Agra branch is harassing senior citizens not allowing them to close their saving acct. Acct closure form submitted on 17May no response yet. #icici closed acct on same day. Select your bank wisely and avoid #yesbank at @smartcityagra
566,2022-05-24 06:23:01+00:00,mayank_pnbe,@YESBANK Not reaolved toll now…. Almost a week now
567,2022-05-24 06:16:23+00:00,iamthedoctor101,@YESBANK I did. These Twitter bots never really help though
568,2022-05-24 06:04:29+00:00,backbenchboy1,@MeetshahV @sarthak_1977 Then start reading yes bank…lot of masala there😂😂😂
569,2022-05-24 05:57:17+00:00,nijhawanmanu,"@YESBANK my relationship manager never receives my call, what must I do ?"
570,2022-05-24 05:53:20+00:00,DRaj11026259,@CNBCTV18Live 🤣🤣reality Vs expectations? In that case what's the outlook for yes bank?
571,2022-05-24 05:42:25+00:00,DRaj11026259,"Yes bank expecting good move, have added some small quantity. ARC official announcement awaited"
572,2022-05-24 05:30:03+00:00,WBridgeVentures,"Welcoming Kaustav Bagchi to the WaterBridge team, he joins us in the Bangalore office.

Born in Kolkata, Kaustav is a CFA Charterholder and has completed his MBA from IIM Indore, post which he has had stints with Yes Bank and the Convertible Bonds research desk at Nomura https://t.co/G7QZpm0tXt"
573,2022-05-24 05:22:07+00:00,VysakhPM2,The YES BANK Credit Card Team's methods are a way of embarrassing people.
574,2022-05-24 05:11:44+00:00,Ashish_Arora07,@PushpendraTech What about yes bank .. paytm .. zomato stocks ?
575,2022-05-24 05:09:09+00:00,vigneshwar_005,@YESBANK My registered email@id is not registered properly that is the cause here  my email I’d is vigneshfriends006@gmail.com
576,2022-05-24 05:01:28+00:00,deadcat2022,"@SumonMukhopadh3 u heard about yesbank ? seriously gov of india stake is postive for vodafone accordign to you ? and 5g trial launch is also postive for vi ? u think they will bid for PAN india spectrum ? how about the capex? paise kidhar hey bhai , gov will say "" show me the money"""
577,2022-05-24 04:19:34+00:00,bharatkumar_74,"@PushpendraTech Yes bank
Unitech    suzlon , geetanjali gems,"
578,2022-05-24 02:49:47+00:00,DeepakrajDRP,@anandchokshi19 Yes bank
579,2022-05-24 02:39:31+00:00,rohini_jha,"@YESBANK @nsitharaman @RBI 
Requested for bank statement of closed account of yes bank but they are not helping whether they should have detail.."
580,2022-05-24 02:37:20+00:00,Sidharthjain84,"I reserve the right to go horribly wrong here but i am very positive on lupin and yes bank over next few yrs, could be 5 yrs as well, my analysis says so, not a trader and don't see stocks/funds from that perspective!
Watching &amp; learning 😊"
581,2022-05-24 02:06:03+00:00,Rammoha68498649,"@ZC_LBNagar oppsite kamineni., in front of Yes bank ATM.  Under ground drinage over flow https://t.co/jrmr523AEj"
582,2022-05-23 23:46:28+00:00,AKASHKU50786818,@shivamchhuneja @CryptooIndia @DasShaktikanta Crypto market crash Just like me.das favourite yes Bank https://t.co/TyUtS4BHPV
583,2022-05-23 22:28:59+00:00,MVchandran5,"@OPVerma03 @RBI @SCofIndia @SEBI_India @YESBANK Unfortunate that the Mis-selling of Bonds by the officials yes Bank is ignored to be considered by which Lot of senior citizens ,Ex Govt servants and Ex Army officials have been  affected and put to Loss by the R B I and the central Govt.M.v.Chandran"
584,2022-05-23 21:09:55+00:00,nfpunter,"Been holding rcom for almost 18 yrs now.
Gvk, noida toll, educomp, unitech, suzlon, relinfra relcap, Adlabs, for 15-12 yrs,
Idea for another 10
Yes bank for 7 yrs

I'm thinking of out bidding @elonmusk for twitter now. https://t.co/aVgg2tAcr3"
585,2022-05-23 20:01:20+00:00,raghavpoojari91,@YESBANK as per @RBI RTGS can be done 24*7 but yes Bank option is disabled at night! Only NEFT &amp; IMPS available
586,2022-05-23 19:43:09+00:00,cruelcapri,@YESBANK Who said that I am going to visit a branch if you guys can resolve it let me know or else I will look for other available option
587,2022-05-23 19:22:37+00:00,paramveerlfc,"Yes Bank collapse ke time bhi bhonk leta..
Indian banks loose 100 crores a day.. apna kaam dekh Hume na sikha. https://t.co/Wug7sUsXXq"
588,2022-05-23 19:09:09+00:00,seanfordyce,"@dalybeauty @chickiepoo1984 @DJPATMORRIS @odjick_labelle @hydroottawa @JimWatsonOttawa @Eli_ElChantiry Yes - bank street could have been a line. 
Do you think it is made more difficult due to volume of road work due to climate?
Can they do frequent road work with these power lines or do they go deep enough?"
589,2022-05-23 18:38:29+00:00,ricky_bharadwaj,@YESBANK This was never informed me your agents was very much interested in achieving theirs target they just said me after six months you can foreclosure this loan
590,2022-05-23 18:19:36+00:00,anoopsamraj,@YESBANK Received a welcome kit for Current account . During debit card pin generation it’s locked. How to unlock?
591,2022-05-23 18:15:37+00:00,DollyNJain1,@YESBANK Sir my registered mobile number is ther in ur records...
592,2022-05-23 18:15:01+00:00,YESBANK,"@vigneshwar_005 following address
 
Kindly send the documents to the below-given address:
To,
Credit Cards Division
YES BANK Ltd.,
YES BANK Towers,
Plot No. 14,
3rd Main Road,
Ambattur Industrial Estate,
Ambattur,
Chennai – 600058

Kindly visit the following link to access the (2/4)"
593,2022-05-23 18:11:36+00:00,MehtakChetan,"@YESBANK Got mail but matter not resolved. I repeat, We have not applied for credit card, given forcefully, saying life time free, now charging AMC, although credit card is blocked, not justifiable.. need urgent resolution.."
594,2022-05-23 17:49:33+00:00,karthicalmcool,@anandchokshi19 Yes bank 😌
595,2022-05-23 17:22:58+00:00,ramanthakur0007,"@YESBANK  pathetic attitude-YES, pathetic customer service-YES, Damn the customer attitude- YES, makes customers life miserable- YES !! Give yourself a pat on the back you got all YES . Worst bank ever that treats its years old customer this way."
596,2022-05-23 16:56:44+00:00,Sidharthjain84,"@AlgoBoffin 
Vipin bhai, your views on yes bank?
Just want to know if i am on the right track or not.."
597,2022-05-23 16:39:31+00:00,SinghSapal,@connectgurmeet @TripathiiPankaj Gurmeet time for yes bank
598,2022-05-23 16:38:53+00:00,SinghSapal,@sanjiv_bhasin On return study yes bank ..all time fav
599,2022-05-23 16:32:51+00:00,V_Angry_Indian,"@SafronBhoot @YESBANK they give a damn... they r messaging u to know the concern, but not ready to sort out the one in hand"
600,2022-05-23 16:31:46+00:00,SumanB2727,"@Sidharthjain84 excuse me if i asked anything wrong, but what is the relation between Yesbank and gold ?"
601,2022-05-23 16:29:11+00:00,comics_game,"@sainik636 @anish_nanda @expiryfutures @AlgoBoffin I have a link if some one wants his view on yesbank in 2015 &amp; 2017
In 2015 he said yes bank will be 2X it happened
In 2017 he shorted yes bank &amp; everybody knows what happen to yes bank"
602,2022-05-23 16:27:04+00:00,Rainrajput,"yes bank has resolved my query which was pending since 
Last 5 month. I received call from Saurabh Jain and He solved all queries with very smartly and resolve  in less time.thank u so much https://t.co/ry8i4zx0iU"
603,2022-05-23 16:26:37+00:00,comics_game,@AlgoBoffin Sir aapka yes bank wala share kr du kya? Jhn pr aapne usko 2015 me 2x karake 2017 me short bhi karvaya tha
604,2022-05-23 16:17:47+00:00,Being_Papun,@anandchokshi19 Yes Bank
605,2022-05-23 16:16:31+00:00,SafronBhoot,"@V_Angry_Indian @YESBANK its a fraud bank, was about to get close, acha hota sala band hi ho jata, tension khatam hoti"
606,2022-05-23 16:15:33+00:00,V_Angry_Indian,"@SafronBhoot @YESBANK they r not repying, every time i message them, they say i will be contacted  soon, but that soon never comes...its 4th day today. SO can understand ur agony"
607,2022-05-23 16:13:29+00:00,SafronBhoot,@YESBANK  first sort out the concern of @V_Angry_Indian https://t.co/RNCNEBIG90
608,2022-05-23 16:01:42+00:00,A_ONEOVERSEAS,"@YESBANK They don’t know how to maintain proper relationship with the customers but only thing they know is making their staff, work like a sheep to run after customers like us for their bloody targets and selling their products like insurance policies and etc!! Shame on you guys"
609,2022-05-23 16:00:04+00:00,A_ONEOVERSEAS,@YESBANK This yes bank management is only bothered about account opening targets to their bloody staff and maintaining funds in the accounts during month ends and year ends. Yes bank higher management and operations management don’t know how to provide service to the customers
610,2022-05-23 15:59:27+00:00,SafronBhoot,"@V_Angry_Indian @YESBANK they never reply. My account issue is going with them for last 3 months, and all i get the reply is that backend team is working on it, soon they IVR system will stop receiving ur calls too."
611,2022-05-23 15:59:25+00:00,AskAmex,"@VinodShamanna @HDFCBank_Cares @YESBANK @SBICard_Connect @AmericanExpress Thank you for sharing, Vinod and glad we could be there for you. Wishing you a great week!"
612,2022-05-23 15:59:16+00:00,A_ONEOVERSEAS,"@YESBANK this MSME app will always ask for login id again and again throughout ur life time even if you save the login credentials for hundreds of times, the back end team for the branches is worst and they are the main reason for the negativity that is raising in the customers"
613,2022-05-23 15:59:04+00:00,Loknath22119985,@anandchokshi19 Yes bank
614,2022-05-23 15:54:38+00:00,Som9729,"@_Harsh_Mehta_ Indeed. Glad you understand!
If u don't have policy, let me know.
I know a YesBank share holder, who has turned into LIC agent.

Will be glad to refer him!!!!"
615,2022-05-23 15:53:01+00:00,shankar13sharma,"@Informaticafan @shona_sassy Your poem is just like YES Bank share🙆🏻‍♂️👌👌

9.9/10🔥"
616,2022-05-23 15:46:02+00:00,GP_freespeech,"@AnishA_Moonka Yes Bank formula 😊

Expect similar outcome 😊"
617,2022-05-23 15:44:30+00:00,SapnaSimaria,@YESBANK I don’t think this warrants me to share my registered contact details. Whatever I had to say has been clearly stated in my above tweet.
618,2022-05-23 15:44:06+00:00,Bamboo_Wale,"@anandchokshi19 Yes, Yes bank...😊😀"
619,2022-05-23 15:43:12+00:00,Shenoy67,@Informaticafan @shona_sassy Yes bank ke share jaise hua 🤣😝
620,2022-05-23 15:37:23+00:00,prashanth2191,"@YESBANK @YESBANK no sms to links anywhere.
Share that link here please?
It will be much easier."
621,2022-05-23 15:27:36+00:00,Anshuman_1002,@YESBANK Sent.
622,2022-05-23 15:19:06+00:00,IshanGo66767397,"Me after reading  Yes Bank's Annual Reports!

#StockMarketindia #panchayat2 #MEMES https://t.co/3zU7MPMv31"
623,2022-05-23 15:06:42+00:00,ChotraniRaj,"@DoctorMoneyX Analyst toh Yes Bank pe bhi bullish thee, the fact is Geojit has performed pathetic since you gave a buy call. You can't always show your success, have courage and tell about your failures too!"
624,2022-05-23 14:58:08+00:00,Informaticafan,Awesome service @YESBANK . Open on Saturday also https://t.co/cbjavWnCVG
625,2022-05-23 14:54:20+00:00,Vijshan007,@anandchokshi19 Yes bank 🥺
626,2022-05-23 14:46:56+00:00,PradeepRajputCA,"@YESBANK I am doing fund transfer via NEFT mode then why you are charging IMPS charges.
Why are you so much desperate for profit that you started cheating."
627,2022-05-23 13:52:52+00:00,Sidharthjain84,"yes bank, decision time coming soon!
if the RSI w.r.t gold breaks down, it could go deep down below 40, the stock COULD fly✈️
could be a dark horse among banks which would do well in future (stock price performance) https://t.co/FQTxwOsmZh"
628,2022-05-23 13:41:55+00:00,akanshul356,"@YESBANK +91 79-78697874
Ahmedabad, Gujarat got the call from this number, the person is asking to download any desk and indicating himself as yes bank customer care"
629,2022-05-23 13:27:06+00:00,vishaltiwariofc,"@YESBANK Now RM &amp; BM approaching a non legible way to resolve the matter by indulging personal relationships... Pathetic behaviour facing day by day 
SUSPEND HIMANI SIKAND AND BM GAURAV CHAWLA!"
630,2022-05-23 13:10:22+00:00,ravi_goswamiji,@YESBANK @RBI @nsitharaman मैं रवि कुमार आपको अवगत करवाना चाहता हूं कि मैंने आपके बैंक का क्रेडिट कार्ड बनवाया था। यह कार्ड मुझे बंद करवाना क्योंकि यह मुझे झूठ बोलकर बनवाया।
631,2022-05-23 13:08:51+00:00,Mklodi07,@elonmusk buy yes bank.
632,2022-05-23 13:01:30+00:00,Swapnil79808044,"@Stock_Precision But high high pe lete gaye or
10-20-30-50-100 aise lete gaye or ...
Ek din o 10 pe aye jaise yes bank aai waise tab KYa karna chahiye sir ji"
633,2022-05-23 12:58:42+00:00,shankar13sharma,@Informaticafan 😂😂 YES bank ka share buy karna hoga aab🙆🏻‍♂️bahut ho gaya bhai😁
634,2022-05-23 12:57:23+00:00,vynodkumar,@YESBANK Can I get visa/rupay variant for my yes first preferred credit card? How do I change communication email for credit card?
635,2022-05-23 12:47:22+00:00,nbhootra,"@themukulagrawal Vodafone , yesbank"
636,2022-05-23 12:36:45+00:00,Aarkev3,@YESBANK Kab se bole ho applog ki contacted soon but no one call back me yet. What the fuck?
637,2022-05-23 12:35:58+00:00,Aarkev3,@YESBANK Aab Gaali dena bala kaam kar rahe ho
638,2022-05-23 11:48:54+00:00,ProplaYer8556,@themukulagrawal idea and yes bank best rhega sir
639,2022-05-23 11:48:46+00:00,ihcp18,@_Harsh_Mehta_ Instead I prefer diamonds as diamonds are forever eg yesbank they don't allow me sell it..😂
640,2022-05-23 11:27:46+00:00,paytmbankcare,"@Shyamsu70263584 Hi, we have received confirmation from Yes Bank on 2022-04-08 that the required services have been provided to you as per their TnCs. In case, you have still not received the services,  (1/2)"
641,2022-05-23 11:27:44+00:00,HarsGoel,"@assetyogi Despite of benefit the cons are poor payment options, enable only 2 or 3 UPI apps and don't support Bank UPI directly, Banks like @YESBANK are not available on Internet Banking option, and most importantly @sliceit_ customer care is pathetic. Now stopped using it"
642,2022-05-23 11:18:44+00:00,lovekeshgarg10,"@YESBANK Till now i have not got any result.

Such a worst bank, our country has"
643,2022-05-23 11:10:26+00:00,paytmbankcare,"@Sivas64859575 Hi, we have received confirmation from Yes Bank on 2022-04-02 that the required services have been provided to you as per their TnCs. In case, you have still not received the services, please share the clear screenshots of the communication from the merchant that(1/3)"
644,2022-05-23 11:09:36+00:00,DilipCh67523245,@YESBANK
645,2022-05-23 11:09:16+00:00,paytmbankcare,"@Sundar01050279 Hi, we have received confirmation from Yes Bank on 2022-05-12  that the required services have been provided to you as per their TnCs. In case, you have still not received the services, (1/3)"
646,2022-05-23 10:41:09+00:00,vinayak214,@iamDVjay @Informaticafan @sumrag @myogiadityanath Nahi sorry se kaam nahi chalega. Chalo Yes Bank ke share khareedo aur screenshot post karo. 😂😂
647,2022-05-23 10:22:33+00:00,YESBANK,"@ashutoshpaarcha Hi Ashutosh, we wish to inform you that the given SMS has not been triggered from the Yes Bank end nor does the beneficiary account pertain to Yes Bank."
648,2022-05-23 10:20:48+00:00,ians_india,"The #DelhiHighCourt sought the response of the Enforcement Directorate (@dir_ed) on the interim bail application filed by Avantha group promoter #GautamThapar, who was arrested in connection with the alleged misappropriation of a Rs 515 crore loan from #YesBank. https://t.co/bybpxpzIp9"
649,2022-05-23 10:16:57+00:00,keshavsainik,"Hey @YESBANK why is there no response after so many days of this tweet? So, you are just ok that a salesperson is giving all false benefits to sell credit cards to unsuspecting customers? Or was it the management's plan all along?"
650,2022-05-23 09:35:32+00:00,nbalaji7111,You are simply copy pasting replies. I think another couple of days should be more than enough @pk63 @RanaKapoor_ @YESBANK @SumitGupta_70 @ajayrajan5
651,2022-05-23 09:29:10+00:00,ErroristO_o,"Hey ⁦@YESBANK⁩, I'm unable to register my new credit card on Yes Bank mobile app. Trying with registered mobile number but this error occurs.  Please help to rectify the issue. https://t.co/vhh3mHV0mg"
652,2022-05-23 09:28:52+00:00,nbalaji7111,"@pk63 @RanaKapoor_ @YESBANK @SumitGupta_70 @ajayrajan5 @rbi indifferent reply from your team. So, I request you for the resolution at the earliest."
653,2022-05-23 09:27:56+00:00,nbalaji7111,@pk63 @RanaKapoor_ @YESBANK @SumitGupta_70 @ajayrajan5 @rbi I really think I have waited long enough. See I have given you the call recording and the number from which the call came. I understand that the matter is already under investigation by your team as I did get an...
654,2022-05-23 09:03:42+00:00,RakeshK57435448,@Cyberdost @GoI_MeitY @EOWCyberabad @dir_ed @AmitShah now its a new way of fraud by collection of money in the name of loan major bank logo used on website @TheOfficialSBI @KotakBankLtd @YESBANK @ICICIBank @canarabank @BankofIndia_IN how @DoT_India allows licence to run such sms https://t.co/CQ4jIVwaca
655,2022-05-23 08:52:44+00:00,Stocks_Populi,"@_anujsinghal But you give so much time and space to those experts, here is one who just makes narratives and stories, he had grand ones for #yesbank  too

https://t.co/EvqW4PgpAc"
656,2022-05-23 08:47:09+00:00,Samdanisudhir,@kothariabhishek Yes bank
657,2022-05-23 08:39:13+00:00,amitpatil135,@YESBANK Any further update from your team?
658,2022-05-23 08:38:33+00:00,SpawningPresent,"@ju_pi_ter___ but somebody needs to understand his point/his conditions also  :- 
Its very bad situation for him naa.. His entrepreneurpolitical journey failed miserably.. Its like yesbank now, it exist &amp; it exist only🤣😂😂😂😂"
659,2022-05-23 08:34:49+00:00,dinnyk4u,@YESBANK worst service i have ever seen in banking sector. For loan clearance it takes 1 week and for getting an NOC it takes one month and for clearance in RC to keep a finger print no one knows who kept the authority finger print at the time of registration.
660,2022-05-23 08:32:10+00:00,SakuraInsider,"Hi @YESBANK,
Is this your contact number? I got a call for credit card without documents and all from this phone number.
Phone numbet: +919643994819
They are pretending to be calling from Yes Bank and asking for personal details. I checked on @WhatsApp and its a business profile. https://t.co/O4DYEJeBQv"
661,2022-05-23 08:30:00+00:00,assetyogi,"52- Week Performance of #banknifty 
.
Bank of Baroda       33%
SBI                            22%
ICICI Bank                17%
Kotak Mahindra        9%
Yes Bank                    5%
.
.
#StockMarket #stocks #investing"
